publicationMonth,publicationDay,text,publicationYear,sentiment,publicationDate
3,11,freeport cerro verde copper mine peru hit strike via ceciliajamasmie,2017,-0.128,11/03/2017
3,11,strike halt output freeports cerro verde copper mine peru,2017,-0.128,11/03/2017
3,11,freeport cerro verde copper mine peru hit strike another turn screw copper supply,2017,-0.2263,11/03/2017
3,11,freeport cerro verde copper mine peru hit strike via ceciliajamasmie,2017,-0.128,11/03/2017
3,11,first grasberg strike cerro verde freeport need catch break mine fcx,2017,-0.128,11/03/2017
3,11,freeport cerro verde copper mine peru hit strike mine produce,2017,-0.128,11/03/2017
3,11,freeport cerro verde copper mine peru hit strike via ceciliajamasmie,2017,-0.128,11/03/2017
3,11,additional disruption copper supply freeports cerro verde mine standards include labor relations material susty factor,2017,-0.3612,11/03/2017
3,11,freeports cerro verde copper mine peru hit strike,2017,-0.128,11/03/2017
3,11,freeport cerro verde copper mine peru hit strike mine produce,2017,-0.128,11/03/2017
3,11,freeport cerro verde copper mine peru hit strike,2017,-0.128,11/03/2017
3,11,freeport cerro verde copper mine peru hit strike via mine,2017,-0.128,11/03/2017
3,11,freeport cerro verde copper mine peru hit strike via ceciliajamasmie,2017,-0.128,11/03/2017
3,11,state enterprises ready acquire percent stake freeport jakarta state enterpri,2017,0.3612,11/03/2017
3,11,freeport cerro verde copper mine peru hit strike yeninesilmadenciler,2017,-0.128,11/03/2017
3,11,strike halt output freeports cerro verde copper mine peru fcx bvn sitifatimah malaysia financialplann,2017,-0.128,11/03/2017
3,11,freeport cerro verde copper mine peru hit strike via ceciliajamasmie,2017,-0.128,11/03/2017
3,11,freeport cerro verde copper mine peru hit strike mine produce,2017,-0.128,11/03/2017
3,11,freeport cerro verde copper mine peru hit strike mine produce,2017,-0.128,11/03/2017
3,11,freeport cerro verde copper mine peru hit strike via ceciliajamasmie,2017,-0.128,11/03/2017
3,11,freeport cerro verde copper mine peru hit strike,2017,-0.128,11/03/2017
3,11,freeport cerro verde copper mine peru hit strike via ceciliajamasmie,2017,-0.128,11/03/2017
3,11,freeport cerro verde copper mine peru hit strike mine produce,2017,-0.128,11/03/2017
3,11,state enterprises ready acquire percent stake freeport jakarta,2017,0.3612,11/03/2017
3,11,freeport cerro verde copper mine peru hit strike mine,2017,-0.128,11/03/2017
3,11,freeport cerro verde copper mine peru hit strike via ceciliajamasmie,2017,-0.128,11/03/2017
3,11,freeport cerro verde copper mine peru hit strike,2017,-0.128,11/03/2017
3,11,freeport cerro verde copper mine peru hit strike mine produce,2017,-0.128,11/03/2017
3,11,freeport cerro verde copper mine peru hit strike mine produce,2017,-0.128,11/03/2017
3,11,freeport cerro verde copper mine peru hit strike mine produce,2017,-0.128,11/03/2017
2,25,factbox indonesias huge papua mine run freeport long source friction jakarta globe,2017,0.3182,25/02/2017
2,25,widodos first bilateral visit australia weekend freewestpapua auspol grasberg help us thank,2017,0.6369,25/02/2017
2,25,freeport threat isds arbitration indonesia simply ploy block mine reform,2017,-0.743,25/02/2017
2,25,freeports row indonesian mine contract escalate jakarta globe,2017,0,25/02/2017
2,25,freeport mcmoran rio tinto pay indon military around million every yr protection money auspol train indon military westpapua,2017,-0.1027,25/02/2017
2,25,freeport threat isds arbitration indonesia simply ploy block mine reform,2017,-0.743,25/02/2017
2,25,make indonesia great turn back freeport belaindonesia belaindonesia,2017,0.6249,25/02/2017
2,25,freeport threat isds arbitration indonesia simply ploy block mine reform,2017,-0.743,25/02/2017
2,25,widodos first bilateral visit australia weekend freewestpapua auspol grasberg help us thank,2017,0.6369,25/02/2017
2,25,police alert possible unrest link freeport workers layoff,2017,0.296,25/02/2017
2,25,freeport threat isds arbitration indonesia simply ploy block mine reform,2017,-0.743,25/02/2017
2,25,freeport threat isds arbitration indonesia simply ploy block mine reform,2017,-0.743,25/02/2017
2,25,freeport threat isds arbitration indonesia simply ploy block mine reform,2017,-0.743,25/02/2017
2,25,freeport threat isds arbitration indonesia simply ploy block mine reform,2017,-0.743,25/02/2017
2,25,freeport threat isds arbitration indonesia simply ploy block mine reform,2017,-0.743,25/02/2017
2,25,police alert possible unrest link freeport workers layoff,2017,0.296,25/02/2017
2,25,dhs intel report dispute threat pose travel ban nations,2017,-0.8658,25/02/2017
4,29,help nearby drivers report heavy traffic jam tol surabaya gresik drive social,2017,0.4019,29/04/2017
4,29,westpapua land take away directly freeport mcmoran indirectly indonesian settlers appropriate mine,2017,0,29/04/2017
4,29,help nearby drivers report moderate traffic jam tol surabaya gresik drive social,2017,0.4019,29/04/2017
4,29,pic speak word indonesianmilitary mercenary guard freeports grasbergmine westpapua worlds biggest goldmine,2017,0,29/04/2017
4,29,pic speak word indonesianmilitary mercenary guard freeports grasbergmine westpapua worlds biggest goldmine,2017,0,29/04/2017
2,2,kkk flyers drop maine residence driveways freeport sing riot mepolitics via,2017,-0.6908,2/02/2017
2,2,temporary freeport exemption expect idfreeport,2017,0,2/02/2017
2,2,say darwin end freeport illinois chris,2017,0,2/02/2017
1,24,trump shadow freeport wont bend indonesia jakarta post,2017,0,24/01/2017
1,24,freeports city council approve three year contract local police union,2017,0,24/01/2017
1,24,freeport police union city agree three year contract,2017,0.3612,24/01/2017
1,24,freeport police union city agree three year contract,2017,0.3612,24/01/2017
1,24,girls basketball sydney schuler boost galena win pearl city freeport journal standard dubuque iowa,2017,0.7579,24/01/2017
1,24,freeport fmfcx settle clean uranium mine navajo nation mine indigenous,2017,0.4019,24/01/2017
1,24,girls basketball sydney schulers shoot boost galena win pearl city freeport dubuque iowa,2017,0.6249,24/01/2017
1,24,trump shadow freeport wont bend indonesia jakarta post jakarta,2017,0,24/01/2017
2,10,indonesia issue new mine permit freeport jakarta feb reuters indonesia issue new mine,2017,0,10/02/2017
2,10,indonesia issue new mine permit freeport jakarta reuters indonesia issue new mine permit,2017,0,10/02/2017
2,10,west papuas gold rush create wasteland via freeportmcmoran fcx freewestpapua grasberg,2017,0.2732,10/02/2017
2,10,west papuas gold rush create wasteland via freeportmcmoran fcx freewestpapua grasberg,2017,0.2732,10/02/2017
2,10,indonesia issue new mine permit freeport amman official jakarta feb indonesia issue new mine,2017,0,10/02/2017
2,10,freeport warn grasberg investment freeze confuse indonesia mine export law via westpapua,2017,-0.2732,10/02/2017
2,26,freeport threat arbitration simply ploy block mine reform,2017,-0.743,26/02/2017
2,26,freeport threat arbitration simply ploy block mine reform,2017,-0.743,26/02/2017
2,26,freeports row indonesian mine contract escalate jakarta us mine giant freeport mcmoran,2017,0,26/02/2017
2,26,indonesia police mercenary guard worlds largest goldmine freeport mine occupy westpapua,2017,0,26/02/2017
2,26,indonesia police mercenary guard worlds largest goldmine freeport mine occupy westpapua,2017,0,26/02/2017
2,26,indonesia police mercenary guard worlds largest goldmine freeport mine occupy westpapua,2017,0,26/02/2017
2,26,jakarta also need support good freeport things need salute sir,2017,0.4215,26/02/2017
2,26,freeport blackhistorymonth albert sydney lenoir first black officer,2017,0,26/02/2017
2,26,jakarta also need support good freeport things need salute sir,2017,0.4215,26/02/2017
3,1,jakarta peradi govt strong case freeport,2017,0.5106,1/03/2017
3,1,worlds biggest goldmine freeport pump tonnes toxic waste rivers westpapua every day,2017,-0.4215,1/03/2017
3,1,mine giant freeport enough indonesia themininghub,2017,0,1/03/2017
3,1,freeport gate king salman jakarta gubernatorial election defamation religion ahok hm politics seem interest,2017,0.5095,1/03/2017
3,1,freeport man rescue manure pit via sctimes,2017,0.5106,1/03/2017
3,1,freeport return business usual grasberg mine document jakarta globe,2017,-0.296,1/03/2017
3,1,mimika regent want freeport construct smelter regency jakarta post,2017,0.0772,1/03/2017
3,1,freeport say return business usual indonesias grasberg mine jakarta march freeport mcmoran,2017,-0.296,1/03/2017
3,1,freeport say return business usual indonesias grasberg mine,2017,-0.296,1/03/2017
3,1,freeport shadow demon lord two great flavor go great together check,2017,0.8481,1/03/2017
3,1,freeport indonesia west papua stop rap pillage natural resources melanesia,2017,0.0772,1/03/2017
3,1,mimika regent want freeport construct smelter regency jakarta post,2017,0.0772,1/03/2017
3,1,mimika regent want freeport construct smelter regency jakarta post,2017,0.0772,1/03/2017
3,1,tht may sound bite simplistic discourse rise fr freeport stance jkw orde baru cronies try tackle ahok,2017,0,1/03/2017
3,1,union dairy manager jodi miller face businessman andrew crutchfield april freeport mayor,2017,0,1/03/2017
3,1,appal example ruination steal land corporate mine freeportmcmoran stolenwealth freewestpapua,2017,-0.7845,1/03/2017
3,1,worlds biggest goldmine freeport pump tonnes toxic waste rivers westpapua every day,2017,-0.4215,1/03/2017
3,1,worlds biggest goldmine freeport pump tonnes toxic waste rivers westpapua every day,2017,-0.4215,1/03/2017
3,1,kerry b collison asia news freeport vs indonesia defense public welfar,2017,0.128,1/03/2017
3,1,china npc growth money supply downgrade escondida strike head toward day mark freeport resolution surely imminent,2017,0.6124,1/03/2017
1,9,freewestpapua grasberg mine pay indonesia thugs auspol,2017,-0.1027,9/01/2017
3,17,australian company involve westpapua resource plunder cairns darwin happen freeport pull,2017,0,17/03/2017
3,17,australian company involve westpapua resource plunder cairns darwin happen freeport pull,2017,0,17/03/2017
3,17,workers two world biggest copper mine go indefinite strike chile peru bhp freeport,2017,-0.128,17/03/2017
3,17,workers two world biggest copper mine go indefinite strike chile peru bhp freeport,2017,-0.128,17/03/2017
3,17,australian company involve westpapua resource plunder cairns darwin happen freeport pull,2017,0,17/03/2017
3,17,australian company involve westpapua resource plunder cairns darwin happen freeport pull,2017,0,17/03/2017
3,17,freeport cerro verde copper mine peru hit strike mine,2017,-0.128,17/03/2017
3,17,workers two world biggest copper mine go indefinite strike chile peru bhp freeport,2017,-0.128,17/03/2017
3,17,us miner freeport mcmorans dispute govt could intensify workers lose job,2017,-0.6597,17/03/2017
3,17,indonesia usas freeport still crossroads worlds largest gold mine whilst indigenous papuans,2017,0,17/03/2017
3,17,hours leave freeport demon lord,2017,-0.0516,17/03/2017
3,17,australian company involve westpapua resource plunder cairns darwin happen freeport pull,2017,0,17/03/2017
3,17,australian company involve westpapua resource plunder cairns darwin happen freeport pull,2017,0,17/03/2017
3,17,workers two world biggest copper mine go indefinite strike chile peru bhp freeport,2017,-0.128,17/03/2017
3,17,australian company involve westpapua resource plunder cairns darwin happen freeport pull,2017,0,17/03/2017
3,17,workers two world biggest copper mine go indefinite strike chile peru bhp freeport,2017,-0.128,17/03/2017
3,17,shut pollute corrupt freeport grasberg mine freewestpapua,2017,-0.5106,17/03/2017
3,17,australian company involve westpapua resource plunder cairns darwin happen freeport pull,2017,0,17/03/2017
3,17,workers two world biggest copper mine go indefinite strike chile peru bhp freeport,2017,-0.128,17/03/2017
3,17,thank midcoast federal credit union team freeport fun even network last night,2017,0.8126,17/03/2017
3,22,agreement yet govt freeport jakarta government,2017,0.25,22/03/2017
3,22,jakarta theinsiderstories pt freeport indonesia fi subsidiary us giant copper gold miner freeport,2017,0,22/03/2017
3,22,jakarta government pt freeport indonesia fi reach agreement,2017,-0.4023,22/03/2017
3,22,freeports grasberg mine produce indonesian spat free fcx copper,2017,-0.5504,22/03/2017
3,22,indonesian leaders understand risk reputation take freeport say,2017,-0.2732,22/03/2017
3,22,indonesian leaders understand risk reputation take freeport say,2017,-0.2732,22/03/2017
3,22,jakarta government pt freeport indonesia fi reach agreement,2017,-0.4023,22/03/2017
3,22,copper us us lb freeport resume concentrate production grasberg copper gold mine indonesia full output,2017,0,22/03/2017
3,22,indonesian leaders understand risk reputation take freeport say,2017,-0.2732,22/03/2017
3,22,papuan students call closure freeport jakarta post,2017,0,22/03/2017
3,22,workers freeport cerro verde copper mine go indefinite strike,2017,-0.128,22/03/2017
3,22,agreement yet govt freeport jakarta government pt freeport indo,2017,0.25,22/03/2017
3,22,thot name mariah freeport give top,2017,0.2023,22/03/2017
3,22,indonesia take freeport via eastasiaforum,2017,0,22/03/2017
3,22,mine giant freeport enough indonesia,2017,0,22/03/2017
